eventName,currentDoc,eventSource,sentIndex,compose,delete,relocate,reflect,seekSugg,acceptSugg,dismissSugg,reviseSugg,reviseUser,lowModification,highModification,highTemp,lowTemp
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would ever not watch or read something because of its offensive portrayal of someone.",user,3,1,0,0,0,0,0,0,0,0,0,0,0,1
text-delete,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I wouldr not watch or read something because of its offensive portrayal of someone.",user,3,0,1,0,0,0,0,0,0,0,0,1,0,1
text-delete,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal of someone.",user,3,0,1,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal oof someone.",user,3,0,0,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal orof someone.",user,3,0,0,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or of someone.",user,3,0,0,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or sof someone.",user,3,0,0,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stof someone.",user,3,0,0,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or steof someone.",user,3,0,0,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or sterof someone.",user,3,0,0,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereof someone.",user,3,0,0,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereoof someone.",user,3,0,0,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotof someone.",user,3,0,0,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotyof someone.",user,3,0,0,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypof someone.",user,3,0,0,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypiof someone.",user,3,0,0,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypicof someone.",user,3,0,0,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypicaof someone.",user,3,0,0,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypicalof someone.",user,3,0,0,0,0,0,0,0,0,0,0,1,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone.",user,3,0,0,0,0,0,0,0,0,1,1,0,0,1
suggestion-get,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. ",user,3,0,0,0,0,1,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light.",api,4,0,0,0,0,0,1,0,0,0,0,0,0,1
suggestion-get,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. ",user,4,0,0,0,0,1,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people.",api,5,0,0,0,0,0,1,0,0,0,0,0,0,1
suggestion-get,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. ",user,5,0,0,0,0,1,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. S",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. St",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Ste",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Ster",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stere",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereo",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereot",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereoty",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyp",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotypi",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotypin",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping i",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is d",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is di",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is dis",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disr",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disre",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disres",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disresp",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespe",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespec",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespect",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectf",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectfu",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful a",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful an",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful and",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful and d",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful and di",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful and dis",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful and disc",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful and discr",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful and discre",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful and discrei",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful and discrei=",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-delete,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful and discrei",user,6,0,1,0,0,0,0,0,0,0,0,0,0,1
text-delete,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful and discre",user,6,0,1,0,0,0,0,0,0,0,0,0,0,1
text-delete,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful and discr",user,6,0,1,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful and discri",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful and discrim",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I would not watch or read something because of its offensive portrayal or stereotypical of someone. I don't like to see people being portrayed in a negative light. I think it's important to be aware of the stereotypes that are out there and how they can affect people. Stereotyping is disrespectful and discrimi",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1
